name,annual_gross_gbp,season
Tosin Adarabioyo,2080000,2020-21
Frédéric Guilbert,2080000,2020-21
Leandro Trossard,2080000,2020-21
Ashley Barnes,2080000,2020-21
Tom Heaton,2080000,2020-21
Florin Andone,2080000,2020-21
Robert Snodgrass,2080000,2020-21
Kurt Zouma,2080000,2020-21
William Saliba,2080000,2020-21
Kiko Casilla,2080000,2020-21
Arthur Masuaku,2080000,2020-21
Dwight Gayle,2080000,2020-21
Josh Brownhill,2080000,2020-21
Ryan Fredericks,2080000,2020-21
Robin Koch,2080000,2020-21
Joël Veltman,2080000,2020-21
Robert Snodgrass,2080000,2020-21
Danny Ward,2080000,2020-21
Charly Musonda Jr,2080000,2020-21
Diego Llorente,2080000,2020-21
Fabian Schär,2080000,2020-21
Rob Holding,2080000,2020-21
Branislav Ivanovic,2000000,2020-21
Jack Cork,1980000,2020-21
Philippe Sandler,1976000,2020-21
Ivan Cavaleiro,1950000,2020-21
Dale Stephens,1950000,2020-21
Ashley Westwood,1872000,2020-21
Willy Caballero,1820000,2020-21
Mathew Ryan,1820000,2020-21
Ainsley Maitland-Niles,1820000,2020-21
Joel Ward,1820000,2020-21
Patrick Bamford,1820000,2020-21
Ciaran Clark,1820000,2020-21
Henri Saivet,1820000,2020-21
Javier Manquillo,1820000,2020-21
Jeff Hendrick,1820000,2020-21
Paul Dummett,1820000,2020-21
Ainsley Maitland-Niles,1820000,2020-21
Jack Butland,1820000,2020-21
Matt Targett,1820000,2020-21
Darren Randolph,1820000,2020-21
Robbie Brady,1820000,2020-21
Matej Vydra,1820000,2020-21
Jay Rodríguez,1820000,2020-21
Bobby Reid,1820000,2020-21
Youri Tielemans,1820000,2020-21
Jordan Ayew,1820000,2020-21
Tariq Lamptey,1820000,2020-21
Wesley,1820000,2020-21
Vladimir Coufal,1820000,2020-21
Neal Maupay,1820000,2020-21
Mathew Ryan,1820000,2020-21
Jonny Otto,1820000,2020-21
Marçal,1820000,2020-21
Adam Webster,1820000,2020-21
Sander Berge,1700000,2020-21
Hélder Costa,1690000,2020-21
Neil Taylor,1660000,2020-21
Anwar El Ghazi,1610000,2020-21
Che Adams,1560000,2020-21
Karl Darlow,1560000,2020-21
Sam Johnstone,1560000,2020-21
Harrison Reed,1560000,2020-21
Nick Pope,1560000,2020-21
Eberechi Eze,1560000,2020-21
DeAndre Yedlin,1560000,2020-21
Axel Tuanzebe,1560000,2020-21
Douglas Luiz,1560000,2020-21
Josh Onomah,1560000,2020-21
Muhamed Besic,1560000,2020-21
Conor Hourihane,1560000,2020-21
Christian Atsu,1560000,2020-21
Kalvin Phillips,1560000,2020-21
Jóhann Berg Gudmundsson,1560000,2020-21
Hal Robson-Kanu,1560000,2020-21
Tom Cairney,1560000,2020-21
Lee Grant,1560000,2020-21
Solly March,1560000,2020-21
Joe Bryan,1560000,2020-21
Marvelous Nakamba,1560000,2020-21
Ezri Konsa,1560000,2020-21
Alexis Mac Allister,1560000,2020-21
Okay Yokuslu,1540000,2020-21
Amad Diallo,1500000,2020-21
Jonas Lössl,1460000,2020-21
Rhian Brewster,1430000,2020-21
David McGoldrick,1430000,2020-21
Andi Zeqiri,1378000,2020-21
Ahmed Hegazy,1378000,2020-21
Tom Davies,1300000,2020-21
Neco Williams,1300000,2020-21
Martin Kelly,1300000,2020-21
Bernardo,1300000,2020-21
Yves Bissouma,1300000,2020-21
Ahmed Elmohamady,1300000,2020-21
Nathan Ferguson,1300000,2020-21
Charlie Taylor,1300000,2020-21
Antonee Robinson,1300000,2020-21
Jack Clarke,1300000,2020-21
Japhet Tanganga,1300000,2020-21
Lys Mousset,1300000,2020-21
Lys Mousset ,1300000,2020-21
Kamil Grosicki,1300000,2020-21
Phil Bardsley,1300000,2020-21
Matthew Lowton,1300000,2020-21
Mohammed Salisu,1300000,2020-21
Maxime Le Marchand,1300000,2020-21
Jacob Murphy,1300000,2020-21
Mateusz Klich,1300000,2020-21
Liam Cooper,1300000,2020-21
Jack Harrison,1300000,2020-21
Tim Ream,1300000,2020-21
Scott Carson,1300000,2020-21
Ola Aina,1248000,2020-21
Eldin Jakupovic,1200000,2020-21
Kevin Long,1200000,2020-21
Aaron Connolly,1200000,2020-21
Mbaye Diagne,1180000,2020-21
Bailey Peacock-Farrell,1170000,2020-21
Kenneth Zohore,1170000,2020-21
Cédric Kipré,1170000,2020-21
Terence Kongolo,1144000,2020-21
Kevin McDonald,1144000,2020-21
Romain Saïss,1140000,2020-21
Isaac Hayden,1140000,2020-21
Harry Lewis,1100000,2020-21
Grady Diangana,1058200,2020-21
Michael Verrips,1040000,2020-21
Oliver McBurnie,1040000,2020-21
Joe Willock,1040000,2020-21
Jed Steer,1040000,2020-21
Adam Forshaw,1040000,2020-21
Luke Ayling,1040000,2020-21
Pascal Struijk,1040000,2020-21
Daniel Amartey,1040000,2020-21
Oleksandr Zinchenko,1040000,2020-21
Facundo Pellistri,1040000,2020-21
Joe Willock,1040000,2020-21
Paulo Gazzaniga,1040000,2020-21
Kyle Walker-Peters,1040000,2020-21
Matt Phillips,1040000,2020-21
Karlan Grant,1040000,2020-21
Ben Johnson,1040000,2020-21
Wesley Fofana,1000000,2020-21
Pablo Hernández,988000,2020-21
Michael Hector,962000,2020-21
Darnell Furlong,962000,2020-21
Nathan Bishop,950000,2020-21
Sam McQueen,940000,2020-21
Will Smallbone,900000,2020-21
Jayson Molumby,900000,2020-21
Michael Obafemi,880000,2020-21
Semi Ajayi,858000,2020-21
Jayden Bogle,858000,2020-21
Percy Tau,830000,2020-21
Lovre Kalinic,817024,2020-21
Frederik Alves,800000,2020-21
Robin Olsen,793000,2020-21
Jonjoe Kenny,780000,2020-21
Rolando Aarons,780000,2020-21
Oliver Norwood,780000,2020-21
Rúnar Alex Rúnarsson,780000,2020-21
Achraf Lazaar,780000,2020-21
Stuart Dallas,780000,2020-21
Timothy Fosu-Mensah,780000,2020-21
Ezgjan Alioski,780000,2020-21
Emile Smith Rowe,780000,2020-21
Filip Krovinovic,780000,2020-21
Dan Burn,780000,2020-21
Jason Steele,780000,2020-21
Marek Rodak,780000,2020-21
Steven Alzate,780000,2020-21
Aaron Ramsdale,780000,2020-21
Moisés Caicedo,780000,2020-21
Reiss Nelson,780000,2020-21
Neeskens Kebano,780000,2020-21
Fikayo Tomori,750000,2020-21
Kyle Bartley,702000,2020-21
Lee Peltier,702000,2020-21
Jack Rodwell,686400,2020-21
Josh Maja,670000,2020-21
Aboubakar Kamara,650000,2020-21
Matthew Pennington,650000,2020-21
Gaetano Berardi,650000,2020-21
Romaine Sawyers,650000,2020-21
Roderick Miranda,650000,2020-21
Nathan Tella,650000,2020-21
Billy Sharp,624000,2020-21
Eric García,620000,2020-21
Ben Woodburn,620000,2020-21
Michal Karbownik,610000,2020-21
Conor Townsend,598000,2020-21
Jack Robinson,572000,2020-21
Carlos Vinícius,540000,2020-21
Luke Thomas,520000,2020-21
James Justin,520000,2020-21
Harvey Barnes,520000,2020-21
Matt Macey,520000,2020-21
Illan Meslier,520000,2020-21
Andy Lonergan,520000,2020-21
Stefan Johansen,520000,2020-21
Rekeem Harper,520000,2020-21
Anthony Gordon,520000,2020-21
Robert Sánchez,520000,2020-21
Curtis Jones,520000,2020-21
Tommy Doyle,520000,2020-21
Mark Gillespie,520000,2020-21
Jack O&#39;Connell,520000,2020-21
Jakub Moder,520000,2020-21
Joe Rodon,500000,2020-21
Chris Basham,487000,2020-21
Denis Odoi,462800,2020-21
Oliver Burke,457600,2020-21
Ian Poveda,429000,2020-21
Kortney Hause,420000,2020-21
John Fleck,420000,2020-21
Beni Baningime,420000,2020-21
Sam Field,416000,2020-21
David Martin,416000,2020-21
Christian Walton,416000,2020-21
Callum Robinson,400000,2020-21
Hamza Choudhury,390000,2020-21
Matthew Longstaff,390000,2020-21
João Virgínia,390000,2020-21
Jacob Ramsey,390000,2020-21
John Egan,390000,2020-21
Ethan Ampadu,390000,2020-21
Taylor Harwood-Bellis,390000,2020-21
Stephen Henderson,360000,2020-21
Matheus Pereira,312000,2020-21
Caoimhin Kelleher,310000,2020-21
Dejan Iliev,300000,2020-21
Will Norris,300000,2020-21
John Ruddy,300000,2020-21
Wes Foderingham,286000,2020-21
Jarrad Branthwaite,286000,2020-21
Jonathan Bond,286000,2020-21
Dwight McNeil,260000,2020-21
Conor Gallagher,260000,2020-21
Joe Gelhardt,260000,2020-21
Sepp van den Berg,260000,2020-21
Billy Gilmour,260000,2020-21
Oskar Buur,260000,2020-21
Simon Moore,260000,2020-21
Karlo Ziger,250000,2020-21
Mace Goodridge,234000,2020-21
Niels Nkounkou,234000,2020-21
Jake Vokins,234000,2020-21
Rayan Aït Nouri,234000,2020-21
Max Lowe,228800,2020-21
David Button,228000,2020-21
Enda Stevens,210000,2020-21
Ben Osborn,210000,2020-21
John Lundstram,210000,2020-21
George Baldock,210000,2020-21
Ouasim Bouy,208000,2020-21
Dara O&#39;Shea,208000,2020-21
Tyler Roberts,182000,2020-21
Kean Bryan,160000,2020-21
Jimmy Dunne,156000,2020-21
Alfie Whiteman,130000,2020-21
Sam Woods,130000,2020-21
Max Kilman,104000,2020-21
Yan Valery,100000,2020-21
Vitinha,98800,2020-21
Rhys Williams,80000,2020-21
Kyron Gordon,78000,2020-21
Sylvester Jasper,78000,2020-21
Owen Otasowie,78000,2020-21
Morgan Gibbs-White,78000,2020-21
Jamie Shackleton,78000,2020-21
Conor Shaughnessy,78000,2020-21
Luke Matheson,78000,2020-21
Kyle Edwards,78000,2020-21
Dan N&#39;Lundulu,70000,2020-21
Richard Nartey,65000,2020-21
Lukas Jensen,65000,2020-21
Oliver Casey,62400,2020-21
Sean Longstaff,52000,2020-21
Elia Caprile,52000,2020-21
Max Sanders,42900,2020-21
George Wickens,39000,2020-21
Jay Stansfield,39000,2020-21
Bobby Thomas,39000,2020-21
Leif Davis,30000,2020-21
Dan Langley,26000,2020-21
Zak Brunt,26000,2020-21
Brandon Pierrick,25000,2020-21
George Broadbent,23400,2020-21
David de Gea,26780000,2019-20
Mesut Özil,20800000,2019-20
Kevin De Bruyne,19500000,2019-20
Raheem Sterling,17680000,2019-20
N&#39;Golo Kanté,16900000,2019-20
Pierre-Emerick Aubameyang,15600000,2019-20
Paul Pogba,15600000,2019-20
Sergio Agüero,15080000,2019-20
Anthony Martial,15080000,2019-20
David Silva,14040000,2019-20
Roberto Firmino,13000000,2019-20
Alexandre Lacazette,13000000,2019-20
Harry Maguire,13000000,2019-20
Marcus Rashford,13000000,2019-20
Harry Kane,13000000,2019-20
Tanguy Ndombélé,13000000,2019-20
Mohamed Salah,13000000,2019-20
Virgil van Dijk,12480000,2019-20
Bruno Fernandes,11440000,2019-20
Fernandinho,10400000,2019-20
Juan Mata,10400000,2019-20
Kyle Walker,10400000,2019-20
Luke Shaw,10400000,2019-20
Christian Pulisic,10400000,2019-20
Bernardo Silva,10400000,2019-20
Kepa,10400000,2019-20
César Azpilicueta,10310000,2019-20
James Milner,9880000,2019-20
Jamie Vardy,9880000,2019-20
Ilkay Gündogan,9880000,2019-20
Heung-min Son,9470000,2019-20
Wilfried Zaha,9360000,2019-20
Willian,9360000,2019-20
Kasper Schmeichel,9360000,2019-20
Max Meyer,9360000,2019-20
Rodri,9360000,2019-20
Victor Lindelöf,8580000,2019-20
Ruben Loftus-Cheek,8320000,2019-20
Ashley Young,8320000,2019-20
Fred,8320000,2019-20
Aymeric Laporte,7800000,2019-20
Naby Keïta,7800000,2019-20
Alex Oxlade-Chamberlain,7800000,2019-20
Yerry Mina,7800000,2019-20
Bernard,7800000,2019-20
Dani Ceballos,7800000,2019-20
Christian Benteke,7800000,2019-20
Nemanja Matic,7280000,2019-20
Riyad Mahrez,7280000,2019-20
Nicolás Otamendi,7280000,2019-20
Callum Hudson-Odoi,7280000,2019-20
Andrii Yarmolenko,6800000,2019-20
Claudio Bravo,6760000,2019-20
André Gomes,6760000,2019-20
Héctor Bellerín,6500000,2019-20
Olivier Giroud,6500000,2019-20
Marcos Rojo,6300000,2019-20
Morgan Schneiderlin,6240000,2019-20
Theo Walcott,6240000,2019-20
Dejan Lovren,6240000,2019-20
Fabinho,6240000,2019-20
Joel Matip,6240000,2019-20
Jordan Henderson,6240000,2019-20
John Stones,6240000,2019-20
Hugo Lloris,6240000,2019-20
Dele Alli,6240000,2019-20
Jan Vertonghen,6240000,2019-20
Sead Kolasinac,6240000,2019-20
Adam Lallana,6240000,2019-20
Jorginho,6240000,2019-20
David Luiz,6240000,2019-20
Bernd Leno,6240000,2019-20
Rui Patrício,6240000,2019-20
João Moutinho,6240000,2019-20
Granit Xhaka,6240000,2019-20
Jack Wilshere,6240000,2019-20
Nicolas Pépé,6240000,2019-20
Sadio Mané,6240000,2019-20
Gylfi Sigurdsson,5980000,2019-20
Jordan Pickford,5980000,2019-20
Dominic Calvert-Lewin,5840000,2019-20
Marcos Alonso,5720000,2019-20
Antonio Rüdiger,5720000,2019-20
Mateo Kovacic,5720000,2019-20
Reece James,5720000,2019-20
Mamadou Sakho,5720000,2019-20
Gabriel Jesus,5200000,2019-20
Pepe Reina,5200000,2019-20
Leroy Sané,5200000,2019-20
Sokratis,5200000,2019-20
Lucas Digne,5200000,2019-20
Lucas Moura,5200000,2019-20
Alisson,5200000,2019-20
Benjamin Mendy,5200000,2019-20
Pablo Marí,5200000,2019-20
Shkodran Mustafi,5200000,2019-20
Aaron Wan-Bissaka,5200000,2019-20
Richarlison,5200000,2019-20
Michy Batshuayi,5200000,2019-20
Tudor Baluta,5200000,2019-20
Felipe Anderson,5200000,2019-20
Ross Barkley,5200000,2019-20
Odion Ighalo,5200000,2019-20
Nabil Bentaleb,5200000,2019-20
Joelinton,5200000,2019-20
Toby Alderweireld,5200000,2019-20
Andreas Christensen,5200000,2019-20
Xherdan Shaqiri,5200000,2019-20
Fabian Delph,5200000,2019-20
Erik Lamela,5200000,2019-20
João Cancelo,5200000,2019-20
Mason Mount,5000000,2019-20
Eric Bailly,4840000,2019-20
Wilfred Ndidi,4680000,2019-20
Pablo Zabaleta,4680000,2019-20
Danny Ings,4680000,2019-20
Joe Gomez,4680000,2019-20
Kieran Tierney,4680000,2019-20
Cédric Soares,4680000,2019-20
Steven Bergwijn,4680000,2019-20
Takumi Minamino,4680000,2019-20
Christian Eriksen,4680000,2019-20
Georginio Wijnaldum,4680000,2019-20
Moussa Sissoko,4680000,2019-20
Dennis Praet,4420000,2019-20
Leander Dendoncker,4420000,2019-20
Jean-Philippe Gbamin,4420000,2019-20
Emerson,4420000,2019-20
Luka Milivojevic,4160000,2019-20
Sébastien Haller,4160000,2019-20
Lucas Torreira,4160000,2019-20
Jesse Lingard,4160000,2019-20
Phil Jones,4160000,2019-20
Andy Carroll,4160000,2019-20
Michail Antonio,4160000,2019-20
Angelo Ogbonna,4160000,2019-20
Seamus Coleman,4160000,2019-20
Ismaïla Sarr,4160000,2019-20
Nathaniel Clyne,4160000,2019-20
Jonjo Shelvey,4160000,2019-20
Sergio Romero,4160000,2019-20
Danny Welbeck,4160000,2019-20
Ricardo Pereira,4160000,2019-20
Giovani Lo Celso,4160000,2019-20
Andre Gray,4160000,2019-20
Alex Iwobi,4160000,2019-20
Winston Reid,4050000,2019-20
Danny Drinkwater,3900000,2019-20
Davinson Sánchez,3900000,2019-20
Victor Wanyama,3900000,2019-20
Troy Deeney,3900000,2019-20
Lukasz Fabianski,3900000,2019-20
Pablo Fornals,3900000,2019-20
Patrick Cutrone,3900000,2019-20
Gerard Deulofeu,3900000,2019-20
Brandon Williams,3900000,2019-20
Sofiane Boufal,3900000,2019-20
Ederson,3900000,2019-20
Abdoulaye Doucouré,3900000,2019-20
Ben Chilwell,3900000,2019-20
Manuel Lanzini,3900000,2019-20
Serge Aurier,3900000,2019-20
Cédric Soares,3900000,2019-20
Cheikhou Kouyaté,3900000,2019-20
Gary Cahill,3900000,2019-20
Leighton Baines,3900000,2019-20
Oriol Romeu,3900000,2019-20
Cenk Tosun,3640000,2019-20
Danny Drinkwater,3640000,2019-20
Eric Dier,3640000,2019-20
Michael Keane,3640000,2019-20
Wes Morgan,3640000,2019-20
Kelechi Iheanacho,3640000,2019-20
Jonny Evans,3640000,2019-20
Angeliño,3640000,2019-20
Connor Wickham,3640000,2019-20
Daniel Podence,3640000,2019-20
Cenk Tosun,3640000,2019-20
Jannik Vestergaard,3640000,2019-20
Nathan Redmond,3640000,2019-20
Ryan Bertrand,3640000,2019-20
Danny Rose,3640000,2019-20
Phil Foden,3640000,2019-20
Andrew Robertson,3640000,2019-20
Vicente Guaita,3380000,2019-20
Pedro,3380000,2019-20
Tammy Abraham,3380000,2019-20
Danny Rose,3380000,2019-20
Declan Rice,3380000,2019-20
Shane Long,3380000,2019-20
Ben Davies,3380000,2019-20
Jarrod Bowen,3380000,2019-20
Issa Diop,3380000,2019-20
Callum Wilson,3380000,2019-20
Scott Dann,3380000,2019-20
Patrick van Aanholt,3300000,2019-20
Jefferson Lerma,3280000,2019-20
Alireza Jahanbakhsh,3120000,2019-20
Gedson Fernandes,3120000,2019-20
Trezeguet,3120000,2019-20
Marco van Ginkel,3120000,2019-20
Moise Kean,3120000,2019-20
Yoshinori Muto,3120000,2019-20
Adrián,3120000,2019-20
Emil Krafth,3120000,2019-20
Andros Townsend,3120000,2019-20
James Maddison,3120000,2019-20
Demarai Gray,3120000,2019-20
Ryan Sessegnon,3120000,2019-20
Oumar Niasse,3120000,2019-20
Björn Engels,3120000,2019-20
Ben Mee,3120000,2019-20
Willy Boly,3120000,2019-20
Adama Traoré,3120000,2019-20
Conor Coady,3120000,2019-20
James McArthur,3120000,2019-20
Moussa Djenepo,3120000,2019-20
Phil Jagielka,3016000,2019-20
Pascal Groß,2912000,2019-20
Maya Yoshida,2860000,2019-20
Tom Cleverley,2860000,2019-20
Mark Noble,2860000,2019-20
Jeffrey Schlupp,2860000,2019-20
Pierre-Emile Höjbjerg,2860000,2019-20
James Tomkins,2860000,2019-20
Aaron Cresswell,2860000,2019-20
James McCarthy,2860000,2019-20
Rúben Neves,2860000,2019-20
Chris Wood,2860000,2019-20
Stuart Armstrong,2860000,2019-20
James Tarkowski,2860000,2019-20
Carlos Sánchez,2860000,2019-20
Calum Chambers,2860000,2019-20
Josip Drmic,2860000,2019-20
Christian Fuchs,2860000,2019-20
Alex McCarthy,2860000,2019-20
Martín Montoya,2860000,2019-20
Albian Ajeti,2860000,2019-20
Harry Winks,2756000,2019-20
Ralf Fährmann,2730000,2019-20
José Izquierdo,2600000,2019-20
Erik Pieters,2600000,2019-20
Jack Stephens,2600000,2019-20
Divock Origi,2600000,2019-20
Michel Vorm,2600000,2019-20
Miguel Almirón,2600000,2019-20
Ayoze Pérez,2600000,2019-20
Craig Dawson,2600000,2019-20
Federico Fernández,2600000,2019-20
Lewis Baker,2600000,2019-20
Joe Hart,2600000,2019-20
Joshua King,2600000,2019-20
Daryl Janmaat,2600000,2019-20
Roberto Pereyra,2600000,2019-20
Sebastian Prödl,2600000,2019-20
Lewis Dunk,2600000,2019-20
Davy Pröpper,2600000,2019-20
Borja Bastón,2600000,2019-20
Daniel James,2600000,2019-20
James Ward-Prowse,2600000,2019-20
Marc Albrighton,2600000,2019-20
Steve Cook,2600000,2019-20
Diogo Jota,2600000,2019-20
Matt Ritchie,2600000,2019-20
Caglar Söyüncü,2600000,2019-20
Henri Lansbury,2500000,2019-20
Jairo Riedewald,2460000,2019-20
Wayne Hennessey,2400000,2019-20
Ben Gibson,2392000,2019-20
Ashley Barnes,2392000,2019-20
Angus Gunn,2340000,2019-20
Sander Berge,2340000,2019-20
Patrick Roberts,2340000,2019-20
Sung-yong Ki,2340000,2019-20
Martin Dubravka,2340000,2019-20
Mbwana Samatta,2340000,2019-20
Jamaal Lascelles,2340000,2019-20
Dwight Gayle,2340000,2019-20
Fabian Schär,2340000,2019-20
Tom Heaton,2340000,2019-20
Artur Boruc,2340000,2019-20
Shane Duffy,2340000,2019-20
Nampalys Mendy,2340000,2019-20
Leandro Trossard,2340000,2019-20
Trent Alexander-Arnold,2340000,2019-20
Philip Billing,2340000,2019-20
Nathan Aké,2340000,2019-20
Raúl Jiménez,2340000,2019-20
Frédéric Guilbert,2250000,2019-20
Arthur Masuaku,2184000,2019-20
Étienne Capoue,2184000,2019-20
Fabián Balbuena,2100000,2019-20
Ryan Fraser,2080000,2019-20
Arnaut Danjuma,2080000,2019-20
Jordon Ibe,2080000,2019-20
Valentino Lazaro,2080000,2019-20
Jack Cork,2080000,2019-20
Allan Saint-Maximin,2080000,2019-20
Florian Lejeune,2080000,2019-20
Richairo Zivkovic,2080000,2019-20
Ibrahim Amadou,2080000,2019-20
Andrew Surman,2080000,2019-20
Adam Smith,2080000,2019-20
Neal Maupay,2080000,2019-20
Ainsley Maitland-Niles,2080000,2019-20
Willy Caballero,2080000,2019-20
Mathew Ryan,2080000,2019-20
Dan Gosling,2080000,2019-20
Aaron Mooy,2080000,2019-20
Kurt Zouma,2080000,2019-20
Ryan Fredericks,2080000,2019-20
Robert Snodgrass,2080000,2019-20
Mattéo Guendouzi,2080000,2019-20
Charlie Daniels,2080000,2019-20
Wesley,2080000,2019-20
Adam Webster,2080000,2019-20
Ciaran Clark,2040000,2019-20
Jeff Hendrick,2040000,2019-20
Joel Ward,2000000,2019-20
Matej Vydra,1980000,2019-20
Henri Saivet,1950000,2019-20
Jack Colback,1870000,2019-20
Jordan Ayew,1830000,2019-20
Che Adams,1820000,2019-20
Solly March,1820000,2019-20
Isaac Success,1820000,2019-20
José Holebas,1820000,2019-20
James Chester,1820000,2019-20
Lukas Rupp,1820000,2019-20
Jonathan Kodjia,1820000,2019-20
Josh Brownhill,1820000,2019-20
Youri Tielemans,1820000,2019-20
Jesús Vallejo,1820000,2019-20
Panagiotis Retsos,1820000,2019-20
John Ruddy,1820000,2019-20
Jetro Willems,1820000,2019-20
Maarten Stekelenburg,1820000,2019-20
Ezequiel Schelotto,1820000,2019-20
Neil Taylor,1820000,2019-20
Matty James,1820000,2019-20
Ashley Westwood,1820000,2019-20
Anwar El Ghazi,1820000,2019-20
Jack Grealish,1820000,2019-20
Aaron Lennon,1820000,2019-20
Diego Rico,1820000,2019-20
Robbie Brady,1820000,2019-20
Paul Dummett,1820000,2019-20
Nathaniel Chalobah,1820000,2019-20
Cuco Martina,1820000,2019-20
Darren Randolph,1820000,2019-20
Matt Targett,1820000,2019-20
Jay Rodríguez,1820000,2019-20
Ignacio Pussetto,1720000,2019-20
Dale Stephens,1620000,2019-20
Lee Grant,1610000,2019-20
Lewis Cook,1610000,2019-20
Jack Stacey,1600000,2019-20
Lloyd Kelly,1600000,2019-20
Ben Foster,1560000,2019-20
Axel Tuanzebe,1560000,2019-20
Nick Pope,1560000,2019-20
Johann Berg Gudmundsson,1560000,2019-20
Filip Benkovic,1560000,2019-20
Will Hughes,1560000,2019-20
Sam Byram,1560000,2019-20
Gabriel Martinelli,1560000,2019-20
Muhamed Besic,1560000,2019-20
Marvelous Nakamba,1560000,2019-20
DeAndre Yedlin,1560000,2019-20
Douglas Luiz,1560000,2019-20
Jonas Lössl,1560000,2019-20
Christian Atsu,1560000,2019-20
Rúben Vinagre,1560000,2019-20
Roberto,1560000,2019-20
